user_id,title_chapter,title_topic
499,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
351,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
473,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
473,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
540,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
467,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
436,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
436,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
436,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
436,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
436,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
436,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
393,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
393,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
393,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
393,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
393,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
393,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
393,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
393,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
393,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
393,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
481,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
481,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
481,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
481,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
481,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
478,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
478,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
223,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
478,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
455,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
455,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
455,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
455,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
455,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
455,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
455,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
481,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
481,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
481,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
337,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
481,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
481,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
337,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
337,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
337,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
481,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
442,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
442,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
442,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
508,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
439,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
439,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
439,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
439,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
503,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
503,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
503,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
439,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
439,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
394,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
394,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
523,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
523,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
523,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
409,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
409,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
409,"4. Database Design using EER Model",Specialization/Generalization
362,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
383,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
383,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
383,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
516,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
516,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
516,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
516,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
337,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
337,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
516,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
516,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
516,"4. Database Design using EER Model",Specialization/Generalization
471,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
471,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
471,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
471,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
362,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
362,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
362,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
471,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
471,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
365,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
365,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
365,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
365,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
534,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
365,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
365,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
468,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
365,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
365,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
365,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
365,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
365,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
347,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
347,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
347,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
347,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
347,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
534,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
534,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
534,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
354,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
354,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
429,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
429,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
354,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
429,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
429,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
429,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
429,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
429,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
429,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
429,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
429,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
354,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
429,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
429,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
429,"5. Relational Data Model","Schema-based constraints"
424,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
424,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
358,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
358,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
358,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
358,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
358,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
358,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
358,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
358,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
358,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
358,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
358,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
358,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
424,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
438,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
438,"4. Database Design using EER Model",Specialization/Generalization
424,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
537,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
537,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
537,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
537,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
537,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
537,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
537,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
359,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
359,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
359,"4. Database Design using EER Model","Specialization Hierarchy"
359,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
359,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
537,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
420,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
420,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
420,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
420,"5. Relational Data Model","Relational Algebra"
395,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
433,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
10,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
360,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
360,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
360,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
360,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
478,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
478,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
478,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
523,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
523,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
523,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
478,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
527,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
399,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
399,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
399,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
399,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
432,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
417,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
538,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
383,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
383,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
383,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
178,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
393,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
393,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
393,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
393,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
471,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
471,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
471,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
471,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
471,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
393,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
393,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
393,"4. Database Design using EER Model",Specialization/Generalization
393,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
393,"4. Database Design using EER Model","Specialization Hierarchy"
393,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
268,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
268,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
268,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
268,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
465,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
465,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
465,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
465,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
534,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
534,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
534,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
481,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
481,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
481,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
439,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
439,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
475,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
475,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
475,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
475,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
475,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
475,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
475,"4. Database Design using EER Model",Specialization/Generalization
475,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
539,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
539,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
539,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
468,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
539,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
468,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
350,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
350,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
350,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
350,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
350,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
350,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
350,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
350,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
468,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
347,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
347,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
347,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
347,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
359,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
359,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
359,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
359,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
504,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
504,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
504,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
504,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
504,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
504,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
504,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
504,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
504,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
504,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
504,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
504,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
504,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
504,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
504,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
504,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
470,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
470,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
470,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
470,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
470,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
470,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
522,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
449,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
449,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
449,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
449,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
384,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
449,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
384,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
449,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
449,"4. Database Design using EER Model",Specialization/Generalization
384,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
449,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
384,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
449,"4. Database Design using EER Model","Specialization Hierarchy"
384,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
384,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
537,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
469,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
469,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
537,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
384,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
536,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
536,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
527,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
446,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
408,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
509,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
509,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
442,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
442,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
442,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
442,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
